Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;KAU002__Kauffaelle__Anzahl;FLC023__Veraeusserte_Flaeche__1000_qm;KAU003__Kaufsumme__Tsd._EUR;KAU004__Durchschnittlicher_Kaufwert__EUR/qm
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;2424;1006;-;215,75
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;7584;5263;-;158,60
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;3094;4716;-;134,57
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;1159;11611;-;83,86
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;15424;22837;-;119,02
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;411;90;-;189,30
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;747;305;-;222,77
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;1959;1328;-;153,95
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;649;1012;-;140,76
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;360;4876;-;57,22
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;4126;7611;-;93,41
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;251;54;-;358,62
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;497;202;-;317,85
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;1042;711;-;264,97
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;454;723;-;271,39
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;167;1354;-;163,10
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;2411;3043;-;226,34
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;291;63;-;640,90
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;453;180;-;354,66
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;823;569;-;268,09
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;344;546;-;302,35
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;208;2219;-;161,13
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;2119;3577;-;217,92
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;415;89;-;969,44
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;729;300;-;618,33
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;1696;1191;-;729,97
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;901;1415;-;858,57
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;431;5191;-;457,91
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;4172;8186;-;578,19
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;7151;1428;-;230,52
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;12369;5118;-;227,48
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;48481;34262;-;144,30
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;18938;28903;-;136,99
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;6666;67351;-;88,57
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;93605;137061;-;119,38
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;836;156;-;43,66
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;939;387;-;105,77
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;6732;4909;-;76,27
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;2616;3867;-;43,20
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;574;4956;-;17,42
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;11697;14275;-;47,33
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;1094;207;-;82,60
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;1632;672;-;169,66
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;9062;6469;-;109,40
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;3241;4974;-;78,27
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;1010;8992;-;40,91
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;16039;21314;-;74,88
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;1175;236;-;154,75
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;1900;785;-;182,89
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;9254;6548;-;116,43
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;3402;5205;-;88,71
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;1146;11561;-;40,79
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;16877;24335;-;77,08
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;1142;226;-;191,11
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;2048;846;-;240,99
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;9147;6453;-;139,52
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;3402;5231;-;118,86
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;1236;11862;-;59,72
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;16975;24619;-;100,64
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;953;193;-;209,53
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;1966;814;-;213,55
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;6865;4753;-;159,76
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;2676;4163;-;131,92
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;1059;11782;-;76,47
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;13519;21705;-;111,67
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;300;61;-;178,11
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;709;290;-;228,75
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;1727;1176;-;171,86
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;656;1078;-;132,31
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;393;4478;-;71,36
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;3785;7082;-;104,68
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;200;43;-;294,32
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;515;211;-;330,10
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;903;616;-;311,08
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;428;673;-;305,76
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;222;1960;-;176,35
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;2268;3503;-;235,60
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;290;62;-;713,40
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;348;139;-;448,77
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;775;522;-;346,89
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;371;609;-;284,19
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;226;2625;-;206,58
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;2010;3956;-;253,42
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;299;62;-;2014,50
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;625;259;-;816,70
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;1565;1106;-;896,10
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;839;1319;-;1154,81
